9606	64129	TINAGL1
9606	64135	IFIH1
9606	641467	TSC22D1-AS1
9606	641518	LEF1-AS1
9606	64167	ERAP2
9606	641700	ECSCR
9606	64218	SEMA4A
9606	64220	STRA6
9606	6422	SFRP1
9606	6423	SFRP2
9606	64284	RAB17
9606	64285	RHBDF1
9606	64333	ARHGAP9
9606	64344	HIF3A
9606	64359	NXN
9606	6440	SFTPC
9606	644997	PIK3CD-AS1
9606	6453	ITSN1
9606	6457	SH3GL3
9606	64595	TTTY15
9606	646600	IGF2BP2-AS1
9606	647024	C6orf132
9606	64744	SMAP2
9606	64757	MARC1
9606	64855	FAM129B
9606	64856	VWA1
9606	64901	RANBP17
9606	6490	PMEL
9606	64926	RASAL3
9606	6498	SKIL
9606	6503	SLA
9606	6504	SLAMF1
9606	650669	GAS6-AS1
9606	6515	SLC2A3
9606	653441	PHC1P1
9606	653499	LGALS7B
9606	6535	SLC6A8
9606	6542	SLC7A2
9606	654816	NCF1B
9606	654817	NCF1C
9606	6590	SLPI
9606	6594	SMARCA1
9606	6595	SMARCA2
9606	65997	RASL11B
9606	6623	SNCG
9606	6638	SNRPN
9606	6657	SOX2
9606	6664	SOX11
9606	666	BOK
9606	6672	SP100
9606	6688	SPI1
9606	6693	SPN
9606	6696	SPP1
9606	6712	SPTBN2
9606	6776	STAT5A
9606	678655	CD27-AS1
9606	6809	STX3
9606	6812	STXBP1
9606	6840	SVIL
9606	684	BST2
9606	6850	SYK
9606	6857	SYT1
9606	6866	TAC3
9606	6876	TAGLN
9606	6890	TAP1
9606	6909	TBX2
9606	6916	TBXAS1
9606	6926	TBX3
9606	6934	TCF7L2
9606	6935	ZEB1
9606	695	BTK
9606	6997	TDGF1
9606	7003	TEAD1
9606	7004	TEAD4
9606	7005	TEAD3
9606	7010	TEK
9606	7013	TERF1
9606	7022	TFAP2C
9606	7025	NR2F1
9606	7035	TFPI
9606	7044	LEFTY2
9606	7045	TGFBI
9606	7048	TGFBR2
9606	7050	TGIF1
9606	7052	TGM2
9606	7057	THBS1
9606	7070	THY1
9606	7078	TIMP3
9606	7082	TJP1
9606	7088	TLE1
9606	7096	TLR1
9606	70	ACTC1
9606	7105	TSPAN6
9606	7124	TNF
